Publication_number,Reference,Journal,Study,Case_study,Country,lab_or_field_experiment,Original_Site,original_decimals_latitude,original_decimals_longtitude,Original_Altitude.m.a.s.l..,Incubation_Site,incubation_decimal_latitudes,incubation_decimal_longtitude,Incubation_Altitude.m.a.s.l..,Incubation_annual_precipitation_.mm.,incubation_site_annual_temperature,Incubation_site_annual_min_temperatur_.degrees_C.,Incubation_site_annual_max_temperatur_.degrees_C.,Tree_species,Clade,Genus,family,natural_wood_or_block,wood_diameter,woody_debris_type,Diameter_range.mm.,wood_size_class,WD_Decay_class,Start_time,Finish_time,Study_duration_months,Treatments_type,Position_to_soil,Wood_density_initial,Stem_dry_matter_content..SDMC..g.g.1.,Wood_initial_Carbon,Wood_initial_Nitrogen,Wood_initial_Phophorus,Wood_initial_Potassium,Wood_initial_Lignin_perc,Wood_initial_Cellulose,Wood_initial_Hemicellulose,Wood_initial_Calcium,Wood_density_afterdecay,Fauna_group,Target_variable,Target_variable_loss_Exclusion,Target_variable_loss_Access,k_Exclusion,k_Access,sd_exclusion,sd_inclusion,n_sample_Exclusion,n_sample_Acess,Bark_status_presence_or_absent,Note..give.more.detailed.on.method.used.to.exclude.invertebrates.,Termites_type,Data_extracted_by
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Puerto Rico,field,FORD,18.3867,-65.88,NA,FORD,18.3867,-65.88,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,6,physical,surface,NA,NA,48.29773445,0.162796867,0.003372613,0.110207031,NA,NA,NA,0.212350946,NA,NA,mass loss,2.742671235,3.370535384,NA,NA,0.984905763,1.778635154,20,19,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Puerto Rico,field,FORD,18.3867,-65.88,NA,FORD,18.3867,-65.88,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,48.29773445,0.162796867,0.003372613,0.110207031,NA,NA,NA,0.212350946,NA,NA,mass loss,16.33120897,22.85732363,NA,NA,9.827646433,14.99886714,19,18,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Puerto Rico,field,PE-PALM,18.2799,-65.7708,NA,PE-PALM,18.2799,-65.7708,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,6,physical,surface,NA,NA,48.29773445,0.162796867,0.003372613,0.110207031,NA,NA,NA,0.212350946,NA,NA,mass loss,2.666329473,2.115848544,NA,NA,1.80489969,0.56158838,20,20,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Puerto Rico,field,PE-PALM,18.2799,-65.7708,NA,PE-PALM,18.2799,-65.7708,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,48.29773445,0.162796867,0.003372613,0.110207031,NA,NA,NA,0.212350946,NA,NA,mass loss,4.734078908,5.541810389,NA,NA,1.515973779,4.280626271,20,20,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Puerto Rico,field,PE_Colorado,18.2941,-65.7865,NA,PE_Colorado,18.2941,-65.7865,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,6,physical,surface,NA,NA,48.29773445,0.162796867,0.003372613,0.110207031,NA,NA,NA,0.212350946,NA,NA,mass loss,3.081046015,2.250412503,NA,NA,4.133820016,0.5140342,20,20,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Puerto Rico,field,PE_Colorado,18.2941,-65.7865,NA,PE_Colorado,18.2941,-65.7865,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,48.29773445,0.162796867,0.003372613,0.110207031,NA,NA,NA,0.212350946,NA,NA,mass loss,3.431709732,3.823899836,NA,NA,1.689645037,1.110108052,20,20,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Puerto Rico,field,PO_CLOUD,18.2776,-65.7643,NA,PO_CLOUD,18.2776,-65.7643,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,6,physical,surface,NA,NA,48.29773445,0.162796867,0.003372613,0.110207031,NA,NA,NA,0.212350946,NA,NA,mass loss,1.239480931,1.48735791,NA,NA,0.421238744,0.396948822,20,20,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Puerto Rico,field,PO_CLOUD,18.2776,-65.7643,NA,PO_CLOUD,18.2776,-65.7643,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,48.29773445,0.162796867,0.003372613,0.110207031,NA,NA,NA,0.212350946,NA,NA,mass loss,2.101757316,2.246303363,NA,NA,1.975713539,1.40537327,20,20,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),South Africa,field,Nwanedi,-22.5962,30.3958,NA,Nwanedi,-22.5962,30.3958,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,6,physical,surface,NA,NA,50.21989561,0.170464148,0.001854017,0.111411547,NA,NA,NA,0.245077718,NA,NA,mass loss,2.728657732,4.126573001,NA,NA,1.168387958,0.256897324,20,4,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),South Africa,field,Nwanedi,-22.5962,30.3958,NA,Nwanedi,-22.5962,30.3958,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,50.21989561,0.170464148,0.001854017,0.111411547,NA,NA,NA,0.245077718,NA,NA,mass loss,7.360862911,4.74248097,NA,NA,3.893413425,4.484948598,19,3,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),South Africa,field,Satara_Burnt & grazed,-24.4073,31.7994,NA,Satara_Burnt & grazed,-24.4073,31.7994,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,6,physical,surface,NA,NA,50.21989561,0.170464148,0.001854017,0.111411547,NA,NA,NA,0.245077718,NA,NA,mass loss,-0.257743115,-0.316438379,NA,NA,1.42073615,2.313348631,6,4,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),South Africa,field,Satara_Burnt & grazed,-24.4073,31.7994,NA,Satara_Burnt & grazed,-24.4073,31.7994,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,50.21989561,0.170464148,0.001854017,0.111411547,NA,NA,NA,0.245077718,NA,NA,mass loss,-0.383954979,28.61271363,NA,NA,1.282328275,28.46100246,5,3,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),South Africa,field,Satara_Unburnt,-24.4073,31.7994,NA,Satara_Unburnt,-24.4073,31.7994,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,6,physical,surface,NA,NA,50.21989561,0.170464148,0.001854017,0.111411547,NA,NA,NA,0.245077718,NA,NA,mass loss,7.127021659,31.13209819,NA,NA,11.86988166,51.04626482,6,3,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),South Africa,field,Satara_Unburnt,-24.4073,31.7994,NA,Satara_Unburnt,-24.4073,31.7994,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,50.21989561,0.170464148,0.001854017,0.111411547,NA,NA,NA,0.245077718,NA,NA,mass loss,-3.123598426,23.46519608,NA,NA,1.583588237,27.56147965,5,3,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),South Africa,field,Wits Rural Facility,-24.56,31.09,NA,Wits Rural Facility,-24.56,31.09,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,6,physical,surface,NA,NA,50.21989561,0.170464148,0.001854017,0.111411547,NA,NA,NA,0.245077718,NA,NA,mass loss,0.224222028,0.229489034,NA,NA,0.353787037,0.140566398,19,14,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),South Africa,field,Wits Rural Facility,-24.56,31.09,NA,Wits Rural Facility,-24.56,31.09,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,50.21989561,0.170464148,0.001854017,0.111411547,NA,NA,NA,0.245077718,NA,NA,mass loss,2.320831405,1.787392647,NA,NA,1.396345192,1.30777904,20,11,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Ars,42.4718,1.3702,NA,Ars,42.4718,1.3702,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,8.802215289,5.699517954,NA,NA,3.829770564,1.580494415,20,20,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Ars,42.4718,1.3702,NA,Ars,42.4718,1.3702,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,24,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,7.262806847,8.982404693,NA,NA,6.36092501,2.513980742,20,20,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Garraf220Control,41.3025,1.8181,NA,Garraf220Control,41.3025,1.8181,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,4.317399245,4.488523444,NA,NA,2.623259273,2.596023914,29,28,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Garraf220Control,41.3025,1.8181,NA,Garraf220Control,41.3025,1.8181,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,26,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,7.977268024,8.090185426,NA,NA,3.211988351,3.44844141,24,25,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Garraf220Control,41.3025,1.8181,NA,Garraf220Control,41.3025,1.8181,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,38,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,15.88981733,8.277525005,NA,NA,7.081537367,2.128506368,6,6,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Garraf220Control,41.3025,1.8181,NA,Garraf220Control,41.3025,1.8181,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,49,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,13.24765071,11.76991024,NA,NA,4.702978622,10.43986564,2,3,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Garraf220Drought,41.3025,1.8181,NA,Garraf220Drought,41.3025,1.8181,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,12,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,5.032297906,3.431015957,NA,NA,2.9172092,2.379726319,29,29,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Garraf220Drought,41.3025,1.8181,NA,Garraf220Drought,41.3025,1.8181,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,26,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,8.280418419,7.34094111,NA,NA,3.213918512,3.274035546,22,18,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Garraf220Drought,41.3025,1.8181,NA,Garraf220Drought,41.3025,1.8181,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,38,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,17.29414552,8.658741836,NA,NA,3.325093344,2.365240836,4,4,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Garraf220Drought,41.3025,1.8181,NA,Garraf220Drought,41.3025,1.8181,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,49,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,12.56139242,9.139822364,NA,NA,5.490165526,3.291951648,3,4,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Meranges1800Control,42.4528,1.7928,NA,Meranges1800Control,42.4528,1.7928,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,14,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,7.203948118,6.273991968,NA,NA,1.808071776,1.735842028,24,24,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Meranges1800Control,42.4528,1.7928,NA,Meranges1800Control,42.4528,1.7928,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,25,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,11.90544442,9.726689609,NA,NA,5.21982864,3.647644931,16,16,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Meranges1800Control,42.4528,1.7928,NA,Meranges1800Control,42.4528,1.7928,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,37,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,25.39813148,13.89951954,NA,NA,7.902889692,6.824333368,4,5,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Meranges1800Control,42.4528,1.7928,NA,Meranges1800Control,42.4528,1.7928,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,49,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,11.52229666,22.84542112,NA,NA,3.936987753,6.426589138,2,2,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Meranges2150Control,42.4519,1.7989,NA,Meranges2150Control,42.4519,1.7989,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,14,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,7.32779576,7.959919234,NA,NA,2.583457453,2.039769364,25,25,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Meranges2150Control,42.4519,1.7989,NA,Meranges2150Control,42.4519,1.7989,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,25,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,12.19274402,12.82212321,NA,NA,4.93864973,4.960192413,21,20,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Meranges2150Control,42.4519,1.7989,NA,Meranges2150Control,42.4519,1.7989,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,37,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,14.40615944,15.84842419,NA,NA,6.640945882,11.5791951,6,6,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Meranges2150Control,42.4519,1.7989,NA,Meranges2150Control,42.4519,1.7989,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,49,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,13.21857995,7.4807165,NA,NA,3.700612372,3.881458164,2,2,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Meranges2500Control,42.4703,1.78,NA,Meranges2500Control,42.4703,1.78,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,14,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,7.312270072,7.661378871,NA,NA,2.1699828,1.847474419,23,22,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
20,Zanne et al 2022,Science,Termite sensitivity to temperature affects global wood decay rates,Termites treatment vs microbial decay (Termites not discovered),Spain,field,Meranges2500Control,42.4703,1.78,NA,Meranges2500Control,42.4703,1.78,NA,NA,NA,NA,NA,Pinus radiata,gymnosperm,Pinus,Pinaceae,block,40,woody,40,fine,NA,NA,NA,25,physical,surface,NA,NA,47.85704092,0.19449306,0.005381098,0.121077379,NA,NA,NA,0.227072298,NA,NA,mass loss,10.30115587,11.16107698,NA,NA,6.821947894,4.203050071,15,15,absent,10 holes of 5 mm diameter on the bottom of mesh size 300nm,NA,Denis Mburu Njoroge
